0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,2,0,0,0,4,4,4,4,0,0,0,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,1,5,0,0,3,3,0,0,5,1,2,1,0
0,1,2,1,5,1,1,1,1,1,1,5,1,2,1,0
0,1,2,1,5,1,1,1,1,1,1,5,1,2,1,0
0,1,2,1,5,0,0,3,3,0,0,5,1,2,1,0
0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,0
0,1,2,0,0,0,4,4,4,4,0,0,0,2,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,3,1,3,1,3,1,1,3,1,3,1,3,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,1,5,1,0,1,1,0,1,5,1,0,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,1,5,1,4,1,1,4,1,5,1,0,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,0,1,5,1,0,1,1,0,1,5,1,0,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,3,1,3,1,3,1,1,3,1,3,1,3,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,4,0,4,0,4,5,5,5,5,4,0,4,0,4,0
0,2,2,2,0,0,0,0,0,0,0,0,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL4
0,3,3,3,0,0,0,0,0,0,0,0,3,3,3,0
0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0
0,1,5,1,0,0,1,2,2,1,0,0,1,5,1,0
0,1,5,1,0,0,1,2,2,1,0,0,1,5,1,0
4,1,5,1,0,0,1,2,2,1,0,0,1,5,1,4
4,1,5,1,0,0,1,1,1,1,0,0,1,5,1,4
4,1,5,1,0,0,0,0,0,0,0,0,1,5,1,4
0,1,5,1,0,0,1,1,1,1,0,0,1,5,1,0
0,1,5,1,0,0,1,1,1,1,0,0,1,5,1,0
0,1,5,1,1,1,1,1,1,1,1,1,1,5,1,0
0,1,5,1,0,0,0,5,5,0,0,0,1,5,1,0
0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0
0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
0,3,3,3,0,0,0,0,0,0,0,0,3,3,3,0
0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,6,6,6,6,6,3,6,6,6,3,6,6,6,6,3
3,3,3,6,3,3,3,3,6,3,3,6,3,3,3,3
3,3,3,6,3,3,3,3,6,3,3,6,6,6,3,3
3,3,3,6,3,3,3,3,6,3,3,6,3,3,3,3
3,3,3,6,3,3,3,6,6,6,3,6,3,3,3,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,6,6,6,3,3,6,3,3,6,3,3,6,3,3,3
3,6,3,6,3,6,3,6,3,6,3,3,6,3,3,3
3,6,6,3,3,6,3,6,3,6,3,3,6,3,3,3
3,6,3,6,3,6,6,6,3,6,3,3,6,3,3,3
3,6,6,6,3,6,3,6,3,6,6,6,6,6,6,3
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,6,0,0,0,0,6,6,0,0,0,0,6,6,6
0,6,6,0,0,0,0,6,6,0,0,0,0,6,6,0
0,6,6,0,6,0,6,6,6,6,0,6,0,6,6,0
0,6,6,0,1,1,1,1,1,1,1,1,0,6,6,0
0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0
0,6,6,6,3,3,3,3,3,3,3,3,6,6,6,0
0,6,6,6,3,3,3,3,3,3,3,3,6,6,6,0
0,6,6,6,3,3,3,3,3,3,3,3,6,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,6,6,6,6,6,6,6,6,6,0,0,0
0,0,0,6,6,6,4,4,4,4,6,6,6,0,0,0
6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0
0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,0,3,0,0,0,4,4,4,0,0,3,0,0,0
0,0,0,9,0,0,0,9,9,9,0,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,9,0,0,0,6,0,0,9,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,9,9,0,9,9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL8
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,9,0,0,0,0,2,2,2,2,0,0,0,0,9,0
0,0,9,0,0,4,2,2,2,2,4,0,0,9,0,0
0,0,0,9,0,0,4,4,4,4,0,0,9,0,0,0
0,0,0,0,9,0,6,6,6,6,0,9,0,0,0,0
0,0,0,0,9,0,6,6,6,6,0,9,0,0,0,0
0,0,0,0,9,0,6,6,6,6,0,9,0,0,0,0
3,3,3,0,9,0,6,6,6,6,0,9,0,3,3,3
4,4,4,0,9,5,6,6,6,6,5,9,0,4,4,4
4,4,4,0,9,0,0,6,6,0,0,9,0,4,4,4
2,1,2,0,9,0,0,6,6,0,0,9,0,2,1,2
0,0,0,0,9,1,1,6,6,1,1,9,0,0,0,0
0,0,0,9,9,0,0,6,6,0,0,9,9,0,0,0
5,5,5,9,9,0,0,0,0,0,0,9,9,5,5,5
0,0,9,9,9,9,0,0,0,0,9,9,9,9,0,0
2,2,9,0,0,9,0,0,0,0,9,0,0,9,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL9
2,2,0,0,0,3,4,4,4,4,3,0,0,0,2,2
2,2,0,0,0,0,3,5,5,3,0,0,0,0,2,2
0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0
0,0,9,0,9,0,0,0,0,0,0,9,0,9,0,0
0,0,9,1,9,0,0,0,0,0,0,9,1,9,0,0
0,0,9,9,9,0,0,0,0,0,0,9,9,9,0,0
0,0,0,0,2,0,2,2,2,2,0,2,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
0,0,0,0,9,0,6,6,6,6,0,9,0,0,0,0
0,0,0,0,2,0,6,1,1,6,0,2,0,0,0,0
0,0,0,0,2,0,6,1,1,6,0,2,0,0,0,0
0,0,0,0,9,0,6,6,6,6,0,9,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0
9,9,1,1,1,1,1,9,9,1,1,1,1,1,9,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL10
1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0
0,0,1,1,1,4,0,0,0,0,4,1,1,1,0,0
0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0
0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0
0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0
0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0
0,0,0,0,6,0,3,6,6,3,0,6,0,0,0,0
0,0,0,0,6,0,3,3,3,3,0,6,0,0,0,0
0,0,2,6,6,0,3,3,3,3,0,6,6,2,0,0
0,0,2,6,9,9,9,9,9,9,9,9,6,2,0,0
0,0,2,6,6,6,6,6,6,6,6,6,6,2,0,0
0,0,2,1,1,0,6,6,6,6,0,1,1,2,0,0
0,0,2,4,4,0,0,6,6,0,0,4,4,2,0,0
0,0,2,2,2,0,0,0,0,0,0,2,2,2,0,0
1,0,2,9,9,0,0,0,0,0,0,9,9,2,0,1
0,0,9,4,4,0,0,0,0,0,0,4,4,9,0,0
0,9,4,4,4,0,0,0,0,0,0,4,4,4,9,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
-
LEVEL11
0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0
0,3,3,0,4,0,0,0,0,0,0,4,0,3,3,0
3,3,3,0,0,4,0,0,0,0,4,0,0,3,3,3
3,3,3,3,0,0,4,5,5,4,0,0,3,3,3,3
3,3,3,3,3,0,0,6,6,0,0,3,3,3,3,3
3,3,3,3,3,0,0,6,6,0,0,3,3,3,3,3
3,3,3,3,3,3,0,6,6,0,3,3,3,3,3,3
3,3,3,3,3,3,0,6,6,0,3,3,3,3,3,3
3,3,3,3,3,3,0,6,6,0,3,3,3,3,3,3
3,3,3,3,3,3,3,9,9,3,3,3,3,3,3,3
0,3,3,3,3,3,3,9,9,3,3,3,3,3,3,0
0,0,3,3,0,1,1,6,6,1,1,0,3,3,0,0
0,0,0,0,1,1,1,6,6,1,1,1,0,0,0,0
0,0,1,1,1,1,1,6,6,1,1,1,1,1,0,0
0,0,1,1,1,1,0,6,6,0,1,1,1,1,0,0
0,1,1,1,1,1,0,9,9,0,1,1,1,1,1,0
0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1
1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
-
LEVEL12
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
6,3,0,0,3,6,0,4,4,0,6,0,4,4,0,6
6,0,3,3,0,6,4,4,4,4,6,4,4,4,4,6
6,0,3,3,0,6,4,4,4,4,6,4,4,4,4,6
6,3,0,0,3,6,0,4,4,0,6,0,4,4,0,6
6,6,6,6,6,9,6,6,6,6,9,6,6,6,6,6
6,0,4,4,0,6,3,0,0,3,6,3,0,0,3,6
6,4,4,4,4,6,0,3,3,0,6,0,3,3,0,6
6,4,4,4,4,6,0,3,3,0,6,0,3,3,0,6
6,0,4,4,0,6,3,0,0,3,6,3,0,0,3,6
6,6,6,6,6,9,6,6,6,6,9,6,6,6,6,6
6,0,4,4,0,6,3,0,0,3,6,0,4,4,0,6
6,4,4,4,4,6,0,3,3,0,6,4,4,4,4,6
6,4,4,4,4,6,0,3,3,0,6,4,4,4,4,6
6,0,4,4,0,6,3,0,0,3,6,0,4,4,0,6
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL13
0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0
0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0
0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0
0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0
0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0
0,6,6,0,0,0,0,0,0,0,0,0,0,6,6,0
6,6,0,0,0,0,0,0,0,0,0,0,0,0,6,6
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,0,3,3,3,3,3,9,9,0,0,0,0,0,0,6
6,0,0,0,0,3,3,9,9,4,0,0,0,0,0,6
6,0,0,0,0,0,0,0,0,4,4,0,0,0,0,6
6,6,0,0,0,0,0,0,0,0,4,4,0,0,6,0
0,6,6,0,0,0,0,0,0,0,0,4,0,6,6,0
0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,6,6,0,0,0,0,0,0,0,0,6,6,0,0
0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0
0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0
0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0
0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
-
LEVEL14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0
0,0,0,0,0,0,6,6,6,6,0,0,0,0,0,0
0,0,0,0,0,6,4,6,6,4,6,0,0,0,0,0
0,0,0,0,6,6,6,6,6,6,6,6,0,0,0,0
0,0,0,0,6,6,6,4,4,6,6,6,0,0,0,0
0,0,0,6,6,4,6,6,6,6,4,6,6,0,0,0
0,0,0,6,6,6,6,6,6,6,6,6,6,0,0,0
0,0,0,6,4,6,6,6,6,6,6,4,6,0,0,0
0,0,0,6,3,3,3,3,3,3,3,3,6,0,0,0
0,0,0,3,3,3,3,3,3,3,3,3,3,0,0,0
0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0
0,0,0,0,0,0,0,4,4,0,0,0,0,0,5,0
0,5,0,5,0,0,0,4,4,0,0,0,0,5,5,0
0,5,0,5,0,5,9,4,4,9,0,0,0,5,5,5
0,5,0,5,5,0,0,4,4,0,0,0,0,0,5,0
0,0,5,5,0,0,0,4,4,0,0,0,0,5,0,0
5,5,5,5,5,5,9,4,4,9,5,5,5,5,5,5
5,5,5,5,5,5,9,9,9,9,5,5,5,5,5,5
-
LEVEL15
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,9,9,9,9,9,9,9,9,9,9,9,9,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
9,6,6,6,6,9,9,9,9,9,9,9,9,9,9,9
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL16
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
2,2,9,0,2,0,0,0,0,0,0,0,0,9,9,9
2,2,9,0,2,0,0,0,0,0,0,0,0,9,9,9
2,2,9,0,2,0,0,0,0,0,0,0,0,9,9,9
2,2,9,0,2,0,0,0,0,0,0,0,0,9,9,9
2,2,9,1,9,9,9,9,9,9,9,0,0,9,9,9
2,2,9,1,9,0,0,0,0,0,0,0,0,9,9,9
2,2,9,1,9,0,0,0,0,0,0,0,0,9,9,9
2,2,9,3,9,0,0,0,0,0,0,0,0,9,9,9
2,2,9,3,9,4,4,4,4,4,4,4,4,9,9,9
2,2,9,3,9,4,4,4,4,4,4,4,4,9,9,9
2,2,9,3,9,4,4,4,4,4,4,4,4,9,9,9
2,2,9,0,9,9,9,9,9,9,9,9,9,9,9,9
0,0,9,0,9,9,9,9,9,9,9,9,9,9,3,3
0,0,9,0,9,9,9,9,9,9,9,9,9,9,3,3
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL17
9,6,9,6,9,6,6,9,9,6,6,9,6,9,6,9
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,0,9,0,9,0,9,0,9,0,9,0,9,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,9,0,9,0,9,0,9,0,9,0,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-
LEVEL18
1,1,0,0,0,0,9,1,1,9,0,0,0,0,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
9,9,0,0,9,0,0,0,0,0,0,9,0,0,9,9
9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,9
1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1
1,1,0,9,1,1,0,0,0,0,1,1,9,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9,0,1,1,0,9,0,0,0,0,0
0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
0,0,1,1,0,0,0,9,9,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,9,0,0,0,1,1,0,0,0,9,0,1,1
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,1,1,0,9,0,0,0,9,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0,0,9,0,0,0,1,1,0,0,0,9,0,0,0
-
LEVEL19
9,1,1,1,1,1,1,9,9,1,1,1,1,1,1,9
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,4,9,4,4,4,4,4,4,4,4,4,4,9,4,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3,3,3,3,3,3,3,3,3,3,3,9,3,3,3,3
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,9,0,9,0,0,6,0,0,6,0,0,9,0,9,0
0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0
5,5,5,5,0,0,6,4,4,6,0,0,5,5,5,5
5,5,5,5,0,9,6,6,6,6,9,0,5,5,5,5
5,5,5,5,0,0,0,9,9,0,0,0,5,5,5,5
0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0
0,0,0,9,0,0,0,4,4,0,0,0,9,0,0,0
2,2,2,2,2,0,9,0,0,9,0,2,2,2,2,2
2,2,2,2,2,0,0,6,6,0,0,2,2,2,2,2
9,9,9,9,9,0,0,0,0,0,0,9,9,9,9,9
9,9,9,9,9,0,0,9,9,0,0,9,9,9,9,9
6,6,6,9,9,0,0,4,4,0,0,9,9,6,6,6
-
LEVEL20
2,2,2,3,1,3,3,3,3,3,3,1,1,2,2,2
2,2,2,2,9,4,4,4,4,4,4,9,2,2,2,2
2,2,2,2,2,9,6,5,5,6,9,2,2,2,2,9
9,2,2,2,2,2,9,9,9,9,2,2,2,2,9,9
9,9,2,2,2,2,2,9,9,2,2,2,2,9,9,9
9,9,9,5,5,5,5,5,5,5,5,5,9,9,9,9
9,9,9,9,5,5,5,5,5,5,5,9,9,9,9,9
3,3,3,9,9,5,5,5,5,5,9,9,4,3,3,3
3,3,3,4,9,9,1,1,1,9,9,4,4,3,3,3
3,3,3,4,4,9,9,1,1,9,9,4,4,3,3,3
3,3,3,4,4,4,9,1,1,9,4,4,4,3,3,3
3,3,3,4,4,4,9,6,6,9,4,4,4,3,3,3
5,5,9,4,4,4,9,4,4,9,4,4,4,9,5,5
5,5,9,4,4,9,4,4,4,4,9,4,4,9,5,5
5,5,9,4,9,3,3,3,3,3,3,9,4,9,5,5
6,6,9,9,1,1,1,1,1,1,1,1,9,9,6,6
6,9,9,6,2,2,9,3,3,9,2,2,6,9,9,6
6,9,6,9,2,2,9,1,1,9,2,2,9,6,9,6
4,4,5,5,1,1,1,1,1,1,1,1,5,5,4,4
4,4,5,5,9,1,1,1,1,1,1,9,5,5,4,4
